Data;Abertura;Máxima;Mínima;Fechamento
15/04/2020;10,51;11,07;10,36;10,95
14/04/2020;10,71;10,84;10,57;10,71
13/04/2020;10,26;10,51;10,16;10,47
09/04/2020;10,69;10,91;10,3;10,4
08/04/2020;10,06;10,54;9,85;10,48
07/04/2020;10,35;10,64;10,01;10,01
06/04/2020;9,59;9,83;9,29;9,54
03/04/2020;8,83;8,9;8,32;8,87
02/04/2020;9,54;9,66;8,77;8,96
01/04/2020;9,34;9,77;9,01;9,36
31/03/2020;10,61;10,79;9,69;9,74
30/03/2020;10,24;10,49;9,94;10,39
27/03/2020;9,66;10,17;9,4;9,74
26/03/2020;10,15;11,09;10,05;10,27
25/03/2020;9,21;10,83;9,17;9,99
24/03/2020;8,42;9,44;8,42;9,16
23/03/2020;8,12;8,22;7,38;7,54
20/03/2020;8,19;9,01;7,6;7,65
19/03/2020;6,87;7,83;6,24;7,63
18/03/2020;8;8,4;6,61;7,19
17/03/2020;9,02;9,41;8,2;8,88
16/03/2020;8,74;9,97;8,51;8,51
13/03/2020;10,61;10,68;8,54;10,49
12/03/2020;8,99;9,7;7,63;8,49
11/03/2020;11,24;11,68;9,96;10,76
10/03/2020;11,24;11,74;10,56;11,73
09/03/2020;9,74;10,58;9,68;10,08
06/03/2020;11,02;11,59;10,75;11,32
05/03/2020;12,99;12,99;11,64;11,93
04/03/2020;13,58;13,6;12,95;13,1
03/03/2020;13,16;13,68;12,9;13,2
02/03/2020;12,66;13,34;12,44;13,12
28/02/2020;12,24;12,62;11,79;12,62
27/02/2020;12,99;13,33;12,49;12,55
26/02/2020;13,25;13,5;12,93;13,21
21/02/2020;13,9;14,44;13,83;14,1
20/02/2020;14,47;14,52;13,94;14,12
19/02/2020;14,57;14,71;14,39;14,45
18/02/2020;14,55;14,76;14,36;14,54
17/02/2020;14,48;14,96;14,27;14,7
14/02/2020;14,38;14,47;13,98;14,07
13/02/2020;13,71;14,31;13,51;14,25
12/02/2020;13,62;14,12;13,55;13,97
11/02/2020;13,28;13,68;12,92;13,55
10/02/2020;13,48;13,87;12,87;13,08
07/02/2020;13,91;13,97;13,36;13,54
06/02/2020;14,48;14,52;13,93;13,94
05/02/2020;14,61;14,69;14,24;14,31
04/02/2020;14,38;14,65;14,27;14,4
03/02/2020;14,1;14,22;13,9;14,12
31/01/2020;13,89;14,27;13,78;13,93
30/01/2020;14,08;14,16;13,74;14,11
29/01/2020;14,36;14,51;14,15;14,31
28/01/2020;13,49;14,23;13,49;14,23
27/01/2020;13,75;13,81;13,42;13,43
24/01/2020;14,18;14,25;13,98;14,02
23/01/2020;13,9;14,16;13,72;14,13
22/01/2020;14,11;14,26;13,69;13,91
21/01/2020;13,91;14,17;13,89;13,96
20/01/2020;13,51;13,98;13,5;13,98
17/01/2020;13,43;13,59;13,26;13,57
16/01/2020;13,53;13,66;13,06;13,35
15/01/2020;13,4;13,57;13,28;13,4
14/01/2020;13,48;13,75;13,38;13,48
13/01/2020;13,04;13,54;13,02;13,54
10/01/2020;13,01;13,25;12,75;12,94
09/01/2020;12,61;13,04;12,59;13,01
08/01/2020;12,14;12,57;12,11;12,56
07/01/2020;12,22;12,29;12,11;12,18
06/01/2020;12,09;12,31;11,94;12,22
03/01/2020;12,11;12,32;12,06;12,21
02/01/2020;12,06;12,32;11,91;12,32
30/12/2019;12,18;12,23;11,86;11,9
27/12/2019;12,27;12,33;12,02;12,16
26/12/2019;12,18;12,25;12,14;12,25
23/12/2019;12,13;12,29;12,08;12,16
20/12/2019;12,13;12,24;11,97;12,13
19/12/2019;12,11;12,16;11,95;12,13
18/12/2019;12,02;12,23;11,89;12,11
17/12/2019;12,33;12,33;11,79;11,95
16/12/2019;12,35;12,45;12,14;12,3
13/12/2019;12,05;12,39;11,98;12,25
12/12/2019;11,97;12,07;11,86;11,94
11/12/2019;11,7;11,95;11,64;11,87
10/12/2019;11,46;11,63;11,3;11,63
09/12/2019;11,33;11,6;11,31;11,44
06/12/2019;11,24;11,38;11,18;11,33
05/12/2019;11,05;11,28;11;11,2
04/12/2019;11,16;11,42;10,98;11
03/12/2019;11,28;11,28;10,98;11,13
02/12/2019;11,34;11,39;11,11;11,21
29/11/2019;11,43;11,46;11,24;11,24
28/11/2019;11,31;11,49;11,19;11,38
27/11/2019;10,84;11,38;10,78;11,38
26/11/2019;11,03;11,05;10,61;10,74
25/11/2019;11,35;11,36;11,06;11,06
22/11/2019;11,16;11,4;11,12;11,35
21/11/2019;11,2;11,25;11,04;11,23
19/11/2019;11,23;11,29;10,86;11,11
18/11/2019;11,23;11,28;10,92;11,23
14/11/2019;10,66;11,1;10,62;11,04
13/11/2019;10,7;10,7;10,41;10,61
12/11/2019;11,28;11,34;10,75;10,83
11/11/2019;10,86;11,35;10,79;11,24
08/11/2019;10,86;11,18;10,72;10,93
07/11/2019;11,38;11,45;11,02;11,03
06/11/2019;11,11;11,3;10,85;11,28
05/11/2019;11,31;11,55;10,86;10,99
04/11/2019;12,01;12,18;11,17;11,22
01/11/2019;11,22;11,8;11,21;11,78
31/10/2019;10,82;11,14;10,62;11,14
30/10/2019;10,7;11,09;10,54;10,99
29/10/2019;10,78;10,83;10,14;10,27
28/10/2019;10,53;10,78;10,49;10,65
25/10/2019;10,83;10,86;10,48;10,48
24/10/2019;10,85;10,97;10,77;10,79
23/10/2019;10,88;10,98;10,71;10,85
22/10/2019;10,78;10,98;10,77;10,91
21/10/2019;10,82;10,87;10,59;10,76
18/10/2019;10,84;10,97;10,57;10,73
17/10/2019;10,66;11,07;10,63;10,77
16/10/2019;10,38;10,7;10,22;10,67
15/10/2019;10,53;10,68;10,29;10,43
14/10/2019;9,98;10,52;9,96;10,52
11/10/2019;9,85;10,17;9,82;10,11
10/10/2019;9,91;9,98;9,68;9,72
09/10/2019;9,56;9,9;9,55;9,89
08/10/2019;9,64;9,73;9,45;9,48
07/10/2019;9,62;9,9;9,51;9,57
04/10/2019;9,32;9,7;9,29;9,66
03/10/2019;9,11;9,29;8,98;9,29
02/10/2019;9,26;9,29;9,04;9,09
01/10/2019;9,26;9,33;9,15;9,33
30/09/2019;9,16;9,27;9,1;9,23
27/09/2019;9,11;9,18;9,01;9,17
26/09/2019;9,17;9,29;9,1;9,11
25/09/2019;9,11;9,19;8,91;9,15
24/09/2019;8,99;9,22;8,96;9,16
23/09/2019;9,11;9,11;8,9;8,97
20/09/2019;8,95;9,11;8,83;9,11
19/09/2019;8,82;9,06;8,82;8,92
18/09/2019;8,6;8,77;8,58;8,74
17/09/2019;8,51;8,77;8,43;8,68
16/09/2019;8,42;8,69;8,16;8,69
13/09/2019;8,78;8,79;8,48;8,5
12/09/2019;8,72;8,82;8,44;8,72
11/09/2019;8,4;8,63;8,26;8,62
10/09/2019;8,22;8,3;7,88;8,1
09/09/2019;8,99;9,01;8,35;8,52
06/09/2019;9,21;9,23;8,93;8,97
05/09/2019;9,34;9,42;9,13;9,14
04/09/2019;9,13;9,27;9,06;9,27
03/09/2019;9,04;9,31;8,91;8,94
02/09/2019;9,09;9,2;8,99;9,12
30/08/2019;9,37;9,45;8,95;9,04
29/08/2019;8,87;9,28;8,81;9,28
28/08/2019;8,47;8,72;8,35;8,7
27/08/2019;8,54;8,7;8,43;8,52
26/08/2019;8,68;8,72;8,28;8,4
23/08/2019;8,38;8,72;8,22;8,42
22/08/2019;9,14;9,19;8,54;8,58
21/08/2019;9,16;9,27;9,1;9,1
20/08/2019;9,38;9,39;9,02;9,1
19/08/2019;9,49;9,52;9,29;9,43
16/08/2019;9,37;9,43;9,07;9,36
15/08/2019;9,34;9,48;9;9,05
14/08/2019;9,31;9,53;9,11;9,21
13/08/2019;9,37;9,54;9,32;9,43
12/08/2019;9,41;9,41;8,96;9,07
09/08/2019;9,26;9,63;9,25;9,41
08/08/2019;9,14;9,3;9,11;9,25
07/08/2019;9,19;9,19;8,78;9,05
06/08/2019;8,87;9,23;8,85;9,12
05/08/2019;8,78;8,78;8,57;8,6
02/08/2019;8,74;8,87;8,64;8,83
01/08/2019;8,39;8,7;8,36;8,61
31/07/2019;8,34;8,41;8,11;8,21
30/07/2019;8,22;8,45;8,19;8,24
29/07/2019;7,85;8,24;7,81;8,22
26/07/2019;7,67;7,9;7,63;7,85
25/07/2019;7,71;7,73;7,54;7,61
24/07/2019;7,57;7,76;7,57;7,66
23/07/2019;7,76;7,77;7,52;7,54
22/07/2019;7,51;7,71;7,44;7,7
19/07/2019;7,75;7,77;7,41;7,41
18/07/2019;7,71;7,8;7,63;7,69
17/07/2019;7,38;7,82;7,38;7,61
16/07/2019;7,22;7,29;7,21;7,29
